	is_monodominant	signature_name
SHAO1606	False	
SHAO1607	False	
SHAO1608	False	
SHAO1609	False	
SHAO1610	True	S5
SHAO1611	False	
SHAO1612	True	S5
SHAO1613	True	S6
SHAO1614	False	
SHAO1615	False	
SHAO1616	True	S5
SHAO1617	False	
SHAO1618	True	S5
SHAO1619	True	S5
SHAO1620	True	S5
SHAO1621	False	
SHAO1622	False	
SHAO1623	False	
SHAO1624	False	
SHAO1625	False	
SHAO1626	False	
SHAO1627	False	
SHAO1628	False	
SHAO1629	False	
SHAO1630	False	
SHAO1631	True	S5
SHAO1632	False	
SHAO1633	False	
SHAO1634	False	
SHAO1635	False	
SHAO1636	False	
SHAO1637	False	
SHAO1638	True	S5
SHAO1639	False	
SHAO1640	False	
SHAO1641	False	
SHAO1642	False	
SHAO1643	False	
SHAO1644	False	
SHAO1645	False	
SHAO1646	False	
SHAO1647	False	
SHAO1648	False	
SHAO1649	False	
SHAO1650	False	
SHAO1651	False	
SHAO1652	False	
SHAO1653	False	
SHAO1654	False	
SHAO1655	False	
SHAO1656	True	S5
SHAO1657	True	S5
SHAO1658	False	
SHAO1659	False	
SHAO1660	False	
SHAO1661	False	
SHAO1662	True	S5
SHAO1663	False	
SHAO1664	False	
SHAO1665	False	
SHAO1666	False	
SHAO1667	False	
SHAO1668	False	
SHAO1669	False	
SHAO1670	True	S5
SHAO1671	False	
SHAO1672	False	
SHAO1673	False	
SHAO1674	False	
SHAO1675	False	
SHAO1676	False	
SHAO1677	False	
SHAO1678	False	
SHAO1679	False	
Six0001.2	False	
Six0003.1	False	
Six0003.2	False	
Six0003.3	False	
Six0004.1	False	
Six0004.3	False	
Six0007.2	False	
Six0007.3	False	
Six0008.1	True	S5
Six0008.2	False	
Six0011.1	False	
Six0011.2	False	
Six0011.3	False	
Six0012.3	False	
Six0013.1	False	
Six0013.2	False	
Six0013.3	False	
Six0014.2	False	
Six0014.3	False	
Six0015.1	False	
Six0016.1	False	
Six0016.2	False	
Six0016.3	False	
Six0017.1	True	S6
Six0017.2	False	
Six0018.1	False	
Six0018.2	False	
Six0019.1	True	S6
Six0019.2	False	
Six0020.1	False	
Six0020.2	False	
Six0021.1	True	S6
Six0021.3	False	
Six0022.1	False	
Six0023.1	False	
Six0023.2	False	
Six0023.3	False	
Six0024.2	True	S5
Six0024.3	False	
Six0025.1	False	
Six0026.1	True	S6
Six0026.2	False	
Six0026.3	False	
Six0027.1	True	S6
Six0027.2	False	
Six0027.3	False	
Six0028.1	False	
Six0028.3	False	
Six0029.1	False	
Six0029.2	False	
Six0029.3	False	
Six0033.1	False	
Six0033.2	False	
Six0033.3	False	
Six0034.1	False	
Six0034.3	False	
Six0035.1	False	
Six0040.1	False	
Six0041.1	True	S6
Six0043.1	False	
Six0043.2	False	
Six0043.3	False	
Six0044.1	False	
Six0051.1	True	S6
Six0051.2	False	
Six0051.3	False	
Six0052.1	False	
Six0053.1	False	
Six0053.2	False	
Six0053.3	False	
Six0054.1	False	
Six0054.2	False	
Six0054.3	False	
Six0055.1	True	S6
Six0055.3	False	
Six0056.1	True	S5
Six0058.1	False	
Six0058.2	False	
Six0058.3	False	
Six0060.1	True	S6
Six0060.2	False	
Six0061.1	True	S6
Six0061.2	False	
Six0062.2	False	
Six0063.1	True	S6
Six0063.2	False	
Six0064.2	False	
Six0065.2	False	
Six0066.2	False	
Six0067.2	False	
Six0068.2	False	
Six0069.1	True	S5
Six0069.2	False	
Six0070.1	True	S5
Six0070.2	False	
Six0071.1	True	S5
Six0071.2	False	
Six0072.1	False	
Six0072.2	False	
Six0073.2	False	
Six0074.1	True	S6
Six0074.2	False	
Six0075.1	True	S6
Six0075.2	False	
Six0076.1	True	S5
Six0076.2	False	
Six0077.1	False	
Six0077.2	False	
Six0078.1	True	S6
Six0078.2	False	
Six0079.1	True	S6
Six0079.2	False	
Six0080.1	True	S6
Six0080.2	False	
Six0081.2	False	
Six0082.1	True	S6
Six0082.2	False	
Six0083.1	True	S5
Six0083.2	False	
Six0084.1	True	S6
Six0084.2	False	
Six0085.1	True	S6
Six0085.2	False	
Six0086.1	True	S6
Six0086.2	False	
Six0087.1	True	S6
Six0087.2	False	
Six0088.2	False	
Six0089.1	False	
Six0089.2	False	
Six0090.1	False	
Six0090.2	False	
Six0091.1	True	S6
Six0091.2	False	
Six0092.1	True	S5
Six0092.3	False	
stab1	False	
stab2	False	
stab3	False	
stab4	False	
stab5	False	
stab6	False	
stab7	False	
stab8	False	
stab9	False	
stab10	False	
stab11	False	
stab12	False	
stab13	False	
stab14	False	
stab15	False	
stab16	False	
stab17	False	
stab18	False	
stab19	False	
stab20	False	
stab21	False	
stab22	False	
stab23	False	
stab24	False	
stab25	False	
stab26	False	
stab27	False	
stab28	False	
stab29	False	
stab30	False	
stab31	False	
stab32	False	
stab33	False	
stab34	False	
stab35	False	
stab36	False	
stab37	False	
stab38	False	
stab39	False	
stab40	False	
stab41	False	
stab42	False	
stab43	False	
stab44	False	
stab45	False	
stab46	False	
stab47	False	
stab48	False	
stab49	False	
stab50	False	
stab51	False	
stab52	False	
stab53	False	
stab54	False	
stab55	False	
stab56	False	
stab57	False	
stab58	False	
stab59	False	
stab60	False	
stab61	False	
stab62	False	
stab63	False	
stab64	False	
stab65	False	
stab66	False	
stab67	False	
stab68	False	
stab69	False	
stab70	False	
stab71	False	
stab72	False	
stab73	False	
stab74	False	
stab75	False	
stab76	False	
stab77	False	
stab78	False	
stab79	False	
stab80	False	
stab81	False	
stab82	False	
stab83	False	
stab84	False	
stab85	False	
stab86	False	
stab87	False	
stab88	False	
stab89	False	
stab90	False	
stab91	False	
stab92	False	
stab93	False	
stab94	False	
stab95	False	
stab96	False	
stab97	False	
stab98	False	
stab99	False	
stab100	False	
stab101	False	
stab102	False	
stab103	False	
stab104	False	
stab105	False	
stab106	False	
stab107	False	
stab108	False	
stab109	False	
stab110	False	
stab111	False	
stab112	False	
stab113	False	
stab114	False	
stab115	False	
stab116	False	
stab117	False	
stab118	False	
stab119	False	
stab120	False	
stab121	False	
stab122	False	
stab123	False	
stab124	False	
stab125	False	
stab126	False	
stab127	False	
stab128	False	
stab129	False	
stab130	False	
stab131	False	
stab132	False	
stab133	False	
stab134	False	
stab135	False	
stab136	False	
stab137	False	
stab138	False	
stab139	False	
stab140	False	
stab141	False	
stab142	False	
stab143	False	
stab144	False	
stab145	False	
stab146	False	
stab147	False	
stab148	False	
stab149	False	
stab150	False	
stab151	False	
stab152	False	
stab153	False	
stab154	False	
stab155	False	
stab156	False	
stab157	False	
stab158	False	
stab159	False	
stab160	False	
stab161	False	
stab162	False	
stab163	False	
stab164	False	
stab165	False	
stab166	False	
stab167	False	
stab168	False	
stab169	False	
stab170	False	
stab171	True	S1
stab172	False	
stab173	False	
stab174	False	
stab175	False	
stab176	False	
stab177	False	
stab178	False	
stab179	False	
stab180	False	
stab181	False	
stab182	False	
stab183	False	
stab184	False	
stab185	False	
stab186	False	
stab187	False	
stab188	False	
stab189	False	
stab190	False	
stab191	False	
stab192	False	
stab193	False	
stab194	False	
stab195	False	
stab196	False	
stab197	False	
stab198	False	
stab199	False	
stab200	False	
stab201	False	
stab202	False	
stab203	False	
stab204	False	
stab205	False	
stab206	False	
stab207	False	
stab208	False	
stab209	False	
stab210	False	
stab211	False	
stab212	False	
stab213	False	
stab214	False	
stab215	False	
stab216	False	
stab217	False	
stab218	False	
stab219	False	
stab220	False	
stab221	False	
stab222	False	
stab223	False	
stab224	False	
stab225	False	
stab226	False	
stab227	False	
stab228	False	
stab229	False	
stab230	False	
stab231	False	
stab232	False	
stab233	False	
stab234	False	
stab235	False	
stab236	False	
stab237	False	
stab238	False	
stab239	False	
stab240	False	
stab241	False	
stab242	False	
stab243	False	
stab244	False	
stab245	False	
stab246	False	
stab247	False	
stab248	False	
stab249	False	
stab250	False	
stab251	False	
stab252	False	
stab253	False	
stab254	False	
stab255	False	
stab256	False	
stab257	False	
stab258	False	
stab259	False	
stab260	False	
stab261	False	
stab262	False	
stab263	False	
stab264	False	
stab265	False	
stab266	False	
stab267	False	
stab268	False	
stab269	False	
stab270	True	S1
stab271	True	S1
stab272	False	
stab273	True	S1
stab274	False	
stab275	False	
stab276	False	
stab277	False	
stab278	False	
stab279	False	
stab280	False	
stab281	False	
stab282	False	
stab283	False	
stab284	False	
stab285	False	
stab286	False	
stab287	False	
stab288	False	
stab289	False	
stab290	False	
stab291	False	
stab292	False	
stab293	False	
stab294	False	
stab295	False	
stab296	False	
stab297	False	
stab298	False	
stab299	False	
stab300	False	
stab301	False	
stab302	False	
stab303	False	
stab304	False	
stab305	False	
stab306	False	
stab307	False	
stab308	False	
stab309	False	
stab310	False	
stab311	False	
stab312	False	
stab313	False	
stab314	False	
stab315	False	
stab316	False	
stab317	False	
stab318	False	
stab319	False	
stab320	False	
stab321	False	
stab322	False	
stab323	False	
stab324	False	
stab325	False	
stab326	False	
stab327	False	
stab328	False	
stab329	False	
stab330	False	
stab331	False	
stab332	False	
stab333	False	
stab334	False	
stab335	False	
stab336	False	
stab337	False	
stab338	False	
stab339	False	
stab340	False	
stab341	False	
stab342	False	
stab343	False	
stab344	False	
stab345	False	
stab346	False	
stab347	False	
stab348	False	
stab349	False	
stab350	False	
stab351	False	
stab352	False	
stab353	False	
stab354	False	
stab355	False	
stab356	False	
stab357	False	
stab358	False	
stab359	False	
stab360	False	
stab361	False	
stab362	False	
stab363	False	
stab364	False	
stab365	False	
stab366	False	
stab367	False	
stab368	False	
stab369	False	
stab370	False	
stab371	False	
stab372	False	
stab373	False	
stab374	False	
stab375	False	
stab376	False	
stab377	False	
stab378	False	
stab379	False	
stab380	False	
stab381	False	
stab382	False	
stab383	False	
stab384	False	
stab385	False	
stab386	False	
stab387	False	
stab388	False	
stab389	False	
stab390	False	
stab391	False	
stab392	False	
stab393	False	
stab394	False	
stab395	False	
stab396	False	
stab397	False	
stab398	True	S2
stab399	False	
stab400	False	
stab401	False	
stab402	False	
stab403	False	
stab404	False	
stab405	False	
stab406	False	
stab407	False	
stab408	False	
stab409	False	
stab410	False	
stab411	False	
stab412	False	
stab413	False	
stab414	False	
stab415	False	
stab416	False	
stab417	False	
stab418	False	
stab419	False	
stab420	False	
stab421	False	
stab422	False	
stab423	False	
stab424	False	
stab425	False	
stab426	False	
stab427	False	
stab428	False	
stab429	False	
stab430	False	
stab431	True	S1
stab432	False	
stab433	False	
stab434	False	
stab435	False	
stab436	False	
stab437	False	
stab438	False	
stab439	False	
stab440	False	
stab441	False	
stab442	False	
stab443	False	
stab444	False	
stab445	False	
stab446	False	
stab447	False	
stab448	False	
stab449	False	
stab450	False	
stab451	False	
stab452	False	
stab453	False	
stab454	False	
stab455	False	
stab456	False	
stab457	False	
stab458	False	
stab459	False	
stab460	False	
stab461	False	
stab462	False	
stab463	False	
stab464	False	
stab465	False	
stab466	False	
stab467	False	
stab468	False	
stab469	False	
stab470	False	
stab471	False	
stab472	False	
stab473	False	
stab474	False	
stab475	False	
stab476	False	
stab477	False	
stab478	False	
stab479	False	
stab480	False	
stab481	False	
stab482	False	
stab483	False	
stab484	False	
stab485	False	
stab486	False	
stab487	False	
stab488	False	
stab489	False	
stab490	False	
stab491	False	
stab492	False	
stab493	False	
stab494	False	
stab495	False	
stab496	False	
stab497	False	
stab498	False	
stab499	False	
stab500	False	
stab501	False	
stab502	False	
stab503	False	
stab504	False	
stab505	False	
stab506	False	
stab507	False	
stab508	False	
stab509	False	
stab510	False	
stab511	False	
stab512	False	
stab513	False	
stab514	False	
stab515	False	
stab516	False	
stab517	False	
stab518	False	
stab519	False	
stab520	False	
stab521	False	
stab522	False	
stab523	False	
stab524	False	
stab525	False	
stab526	False	
stab527	False	
stab528	False	
stab529	False	
stab530	False	
stab531	False	
stab532	False	
stab533	False	
stab534	False	
stab535	False	
stab536	False	
stab537	False	
stab538	False	
stab539	False	
stab540	False	
stab541	False	
stab542	False	
stab543	False	
stab544	False	
stab545	False	
stab546	False	
stab547	False	
stab548	False	
stab549	False	
stab550	False	
stab551	False	
stab552	False	
stab553	False	
stab554	False	
stab555	False	
stab556	False	
stab557	False	
stab558	False	
stab559	False	
stab560	False	
stab561	False	
stab562	False	
stab563	False	
stab564	False	
stab565	False	
stab566	False	
stab567	False	
stab568	False	
stab569	False	
stab570	False	
stab571	False	
stab572	False	
stab573	False	
stab574	False	
stab575	False	
stab576	False	
stab577	False	
stab578	False	
stab579	False	
stab580	False	
stab581	False	
stab582	False	
stab583	False	
stab584	False	
stab585	False	
stab586	False	
stab587	False	
stab588	False	
stab589	False	
stab590	False	
stab591	False	
stab592	False	
stab593	False	
stab594	False	
stab595	False	
stab596	False	
stab597	False	
stab598	False	
stab599	False	
stab600	False	
stab601	False	
stab602	False	
stab603	False	
stab604	False	
stab605	False	
stab606	False	
stab607	False	
stab608	False	
stab609	False	
stab610	False	
stab611	False	
stab612	False	
stab613	False	
stab614	False	
stab615	False	
stab616	False	
stab617	False	
stab618	False	
stab619	False	
stab620	False	
stab621	False	
stab622	False	
stab623	False	
stab624	False	
stab625	False	
stab626	False	
stab627	False	
stab628	False	
stab629	False	
stab630	False	
stab631	False	
stab632	False	
stab633	False	
stab634	False	
stab635	False	
stab636	False	
stab637	False	
stab638	False	
stab639	False	
stab640	False	
stab641	False	
stab642	False	
stab643	False	
stab644	False	
stab645	False	
stab646	False	
stab647	False	
stab648	False	
stab649	False	
stab650	False	
stab651	False	
stab652	False	
stab653	False	
stab654	False	
stab655	False	
stab656	False	
stab657	False	
stab658	False	
stab659	False	
stab660	False	
stab661	False	
stab662	False	
stab663	False	
stab664	False	
stab665	False	
stab666	False	
stab667	False	
stab668	False	
stab669	False	
stab670	False	
stab671	False	
stab672	False	
stab673	False	
stab674	False	
stab675	False	
stab676	True	S1
stab677	False	
stab678	False	
stab679	False	
stab680	False	
stab681	False	
stab682	False	
stab683	False	
stab684	False	
stab685	False	
stab686	False	
stab687	False	
stab688	False	
stab689	False	
stab690	False	
stab691	False	
stab692	False	
stab693	False	
stab694	False	
stab695	False	
stab696	False	
stab697	False	
stab698	False	
stab699	False	
stab700	False	
stab701	False	
stab702	False	
stab703	True	S1
stab704	False	
stab705	False	
stab706	False	
stab707	False	
stab708	False	
stab709	False	
stab710	False	
stab711	False	
stab712	False	
stab713	True	S4
stab714	False	
stab715	False	
stab716	False	
stab717	False	
stab718	False	
stab719	False	
stab720	False	
stab721	False	
stab722	False	
stab723	False	
stab724	False	
stab725	False	
stab726	False	
stab727	False	
stab728	False	
stab729	False	
stab730	False	
stab731	False	
stab732	False	
stab733	False	
stab734	False	
stab735	False	
stab736	False	
stab737	False	
stab738	False	
stab739	False	
stab740	False	
stab741	False	
stab742	False	
stab743	False	
stab744	False	
stab745	False	
stab746	False	
stab747	False	
stab748	False	
stab749	False	
stab750	False	
stab751	False	
stab752	False	
stab753	False	
stab754	False	
stab755	False	
stab756	False	
stab757	False	
stab758	False	
stab759	False	
stab760	False	
stab761	False	
stab762	False	
stab763	False	
stab764	False	
stab765	False	
stab766	False	
stab767	False	
stab768	False	
stab769	False	
stab770	False	
stab771	False	
stab772	False	
stab773	False	
stab774	False	
stab775	False	
stab776	False	
stab777	False	
stab778	False	
stab779	False	
stab780	False	
stab781	False	
stab782	False	
stab783	False	
stab784	False	
stab785	False	
stab786	False	
stab787	False	
stab788	False	
stab789	False	
stab790	False	
stab791	False	
stab792	False	
stab793	False	
stab794	False	
stab795	False	
stab796	False	
stab797	False	
stab798	False	
stab799	False	
stab800	False	
stab801	False	
stab802	False	
stab803	False	
stab804	False	
stab805	False	
stab806	False	
stab807	False	
stab808	False	
stab809	False	
stab810	False	
stab811	False	
stab812	False	
stab813	False	
stab814	False	
stab815	False	
stab816	False	
stab817	False	
stab818	False	
stab819	False	
stab820	False	
stab821	False	
stab822	False	
stab823	False	
stab824	False	
stab825	False	
stab826	False	
stab827	False	
stab828	False	
stab829	False	
stab830	False	
stab831	False	
stab832	False	
stab833	False	
stab834	False	
stab835	False	
stab836	False	
stab837	False	
stab838	False	
stab839	False	
stab840	False	
stab841	False	
stab842	False	
stab843	False	
stab844	False	
stab845	False	
stab846	False	
stab847	False	
stab848	False	
stab849	False	
stab850	False	
stab851	False	
stab852	False	
stab853	False	
stab854	False	
stab855	False	
stab856	False	
stab857	True	S1
stab858	True	S1
stab859	False	
stab860	False	
stab861	False	
stab862	False	
stab863	False	
stab864	False	
stab865	False	
stab866	False	
stab867	False	
stab868	False	
stab869	False	
stab870	False	
stab871	False	
stab872	False	
stab873	False	
stab874	False	
stab875	False	
stab876	False	
stab877	False	
stab878	False	
stab879	False	
stab880	False	
stab881	False	
stab882	False	
stab883	False	
stab884	False	
stab885	False	
stab886	False	
stab887	False	
stab888	False	
stab889	False	
stab890	False	
stab891	False	
stab892	False	
stab893	False	
stab894	False	
stab895	False	
stab896	False	
stab897	False	
stab898	False	
stab899	False	
stab900	False	
stab901	False	
stab902	False	
stab903	False	
stab904	False	
stab905	False	
stab906	False	
stab907	False	
stab908	False	
stab909	False	
stab910	False	
stab911	False	
stab912	False	
stab913	False	
stab914	False	
stab915	False	
stab916	False	
stab917	False	
stab918	False	
stab919	False	
stab920	False	
stab921	False	
stab922	False	
stab923	False	
stab924	True	S1
stab925	False	
stab926	False	
stab927	False	
stab928	False	
stab929	False	
tito1	False	
tito2	False	
tito3	False	
tito4	False	
tito5	True	S2
tito6	True	S2
tito7	True	S2
tito8	False	
tito9	True	S2
tito10	False	
tito11	False	
tito12	False	
tito13	False	
tito14	False	
tito15	False	
tito16	False	
tito17	False	
tito18	False	
tito19	False	
tito20	False	
tito21	False	
tito22	True	S1
tito23	False	
tito24	False	
tito25	False	
tito26	False	
tito27	False	
tito28	True	S1
tito29	True	S1
tito30	False	
tito31	False	
tito32	False	
tito33	False	
tito34	False	
tito35	False	
tito36	True	S2
tito37	True	S2
tito38	False	
tito39	True	S2
tito40	True	S2
tito41	True	S2
tito42	False	
tito43	False	
tito44	False	
tito45	True	S2
tito46	True	S2
tito47	False	
tito48	False	
tito49	True	S2
tito50	True	S2
tito51	False	
tito52	False	
tito53	False	
tito54	True	S2
tito55	False	
tito56	False	
tito57	False	
tito58	False	
TwUK1	False	
TwUK2	False	
TwUK3	False	
TwUK4	False	
TwUK5	False	
TwUK6	False	
TwUK7	False	
TwUK8	False	
TwUK9	False	
TwUK10	False	
TwUK11	False	
TwUK12	False	
TwUK13	False	
TwUK14	False	
TwUK15	False	
TwUK16	False	
TwUK17	False	
TwUK18	False	
TwUK19	False	
TwUK20	False	
TwUK21	False	
TwUK22	False	
TwUK23	False	
TwUK24	False	
TwUK25	False	
TwUK26	False	
TwUK27	False	
TwUK28	False	
TwUK29	False	
TwUK30	False	
TwUK31	False	
TwUK32	False	
TwUK33	False	
TwUK34	False	
TwUK35	False	
TwUK36	False	
TwUK37	False	
TwUK38	False	
TwUK39	False	
TwUK40	True	S1
TwUK41	False	
TwUK42	False	
TwUK43	False	
TwUK44	False	
TwUK45	False	
TwUK46	False	
TwUK47	False	
TwUK48	False	
TwUK49	False	
TwUK50	False	
TwUK51	False	
TwUK52	False	
TwUK53	False	
TwUK54	False	
TwUK55	False	
TwUK56	False	
TwUK57	True	S1
TwUK58	False	
TwUK59	False	
TwUK60	False	
TwUK61	False	
TwUK62	False	
TwUK63	False	
TwUK64	False	
TwUK65	False	
TwUK66	True	S1
TwUK67	False	
TwUK68	False	
TwUK69	False	
TwUK70	True	S1
TwUK71	False	
TwUK72	False	
TwUK73	False	
TwUK74	True	S2
TwUK75	False	
TwUK76	False	
TwUK77	False	
TwUK78	False	
TwUK79	False	
TwUK80	False	
TwUK81	False	
TwUK82	False	
TwUK83	False	
TwUK84	False	
TwUK85	False	
TwUK86	False	
TwUK87	False	
TwUK88	False	
TwUK89	False	
TwUK90	False	
TwUK91	False	
TwUK92	False	
TwUK93	False	
TwUK94	False	
TwUK95	False	
TwUK96	False	
TwUK97	False	
TwUK98	False	
TwUK99	False	
TwUK100	False	
TwUK101	False	
TwUK102	False	
TwUK103	False	
TwUK104	False	
TwUK105	False	
TwUK106	False	
TwUK107	False	
TwUK108	False	
TwUK109	False	
TwUK110	False	
TwUK111	False	
TwUK112	True	S1
TwUK113	False	
TwUK114	False	
TwUK115	False	
TwUK116	False	
TwUK117	False	
TwUK118	False	
TwUK119	False	
TwUK120	False	
TwUK121	False	
TwUK122	False	
TwUK123	False	
TwUK124	False	
TwUK125	False	
TwUK126	False	
TwUK127	False	
TwUK128	False	
TwUK129	False	
TwUK130	False	
TwUK131	False	
TwUK132	False	
TwUK133	False	
TwUK134	False	
TwUK135	False	
TwUK136	False	
TwUK137	False	
TwUK138	False	
TwUK139	False	
TwUK140	False	
TwUK141	False	
TwUK142	True	S2
TwUK143	True	S1
TwUK144	False	
TwUK145	False	
TwUK146	False	
TwUK147	False	
TwUK148	False	
TwUK149	False	
TwUK150	False	
TwUK151	False	
TwUK152	False	
TwUK153	False	
TwUK154	False	
TwUK155	False	
TwUK156	False	
TwUK157	False	
TwUK158	False	
TwUK159	False	
TwUK160	False	
TwUK161	False	
TwUK162	False	
TwUK163	False	
TwUK164	False	
TwUK165	False	
TwUK166	False	
TwUK167	False	
TwUK168	True	S1
TwUK169	False	
TwUK170	False	
TwUK171	False	
TwUK172	False	
TwUK173	False	
TwUK174	False	
TwUK175	False	
TwUK176	False	
TwUK177	False	
TwUK178	False	
TwUK179	False	
TwUK180	False	
TwUK181	False	
TwUK182	False	
TwUK183	False	
TwUK184	False	
TwUK185	False	
TwUK186	False	
TwUK187	False	
TwUK188	False	
TwUK189	False	
TwUK190	False	
TwUK191	False	
TwUK192	False	
TwUK193	False	
TwUK194	False	
TwUK195	False	
TwUK196	False	
TwUK197	False	
TwUK198	False	
TwUK199	False	
TwUK200	False	
TwUK201	False	
TwUK202	False	
TwUK203	False	
TwUK204	True	S2
TwUK205	False	
TwUK206	False	
TwUK207	False	
TwUK208	False	
TwUK209	False	
TwUK210	False	
TwUK211	False	
TwUK212	False	
TwUK213	False	
TwUK214	False	
TwUK215	False	
TwUK216	False	
TwUK217	False	
TwUK218	False	
TwUK219	False	
TwUK220	False	
TwUK221	False	
TwUK222	False	
TwUK223	False	
TwUK224	False	
TwUK225	False	
TwUK226	False	
TwUK227	False	
TwUK228	False	
TwUK229	False	
TwUK230	False	
TwUK231	False	
TwUK232	False	
TwUK233	False	
TwUK234	False	
TwUK235	False	
TwUK236	False	
TwUK237	False	
TwUK238	False	
TwUK239	False	
TwUK240	False	
TwUK241	False	
TwUK242	False	
TwUK243	False	
TwUK244	False	
TwUK245	False	
TwUK246	False	
TwUK247	False	
TwUK248	False	
TwUK249	False	
TwUK250	False	
TZ.47979	False	
TZ.93321	False	
TZ.67706	False	
TZ.21460	False	
TZ.41014	False	
TZ.10742	False	
TZ.73414	False	
TZ.83893	False	
TZ.65172	False	
TZ.65642	False	
TZ.90808	False	
TZ.16581	False	
TZ.24827	False	
TZ.70090	False	
TZ.86768	False	
TZ.37609	False	
TZ.39227	False	
TZ.42864	False	
TZ.29321	False	
TZ.87532	False	
TZ.76219	False	
TZ.83985	True	S3
TZ.25806	False	
TZ.83788	False	
TZ.38244	False	
TZ.43638	True	S2
TZ.99300	False	
TZ.42041	False	
TZ.86771	False	
TZ.60579	False	
TZ.83627	False	
TZ.91827	False	
TZ.40311	False	
TZ.39371	True	S2
TZ.21618	False	
TZ.14139	True	S1
TZ.12739	False	
TZ.61717	True	S2
TZ.27689	False	
Va1.7	False	
Va1.1	True	S6
Va1.4	False	
Va1.5	False	
Va1.2	False	
Va1.3	False	
Va1.6	False	
Va2.4	False	
Va2.2	False	
Va2.3	False	
Va2.1	False	
Va2.5	False	
Va3.2	True	S4
Va3.1	False	
Va4.1	False	
Va5.1	False	
Va5.2	False	
Va6.1	False	
Va7.1	False	
Va7.2	False	
Va7.3	False	
Va8.8	False	
Va8.7	False	
Va8.6	False	
Va8.5	True	S4
Va8.2	False	
Va8.1	False	
Va8.3	False	
Va9.3	True	S4
Va9.2	False	
Va9.1	False	
Va10.2	False	
Va10.1	False	
Va11.3	True	S4
Va11.1	False	
Va11.2	False	
Va12.6	False	
Va12.5	False	
Va12.7	False	
Va12.4	False	
Va12.8	False	
Va12.3	True	S4
Va12.2	True	S4
Va12.1	False	
Va13.5	False	
Va13.4	False	
Va13.7	False	
Va13.6	False	
Va13.2	False	
Va13.3	False	
Va13.1	False	
Va14.3	False	
Va14.2	False	
Va15.1	False	
Va15.4	False	
Va15.3	False	
Va15.2	False	
Va16.3	True	S4
Va17.3	False	
Va17.1	False	
Va17.2	True	S4
Va18.3	False	
Va18.1	False	
Va18.2	False	
Va19.2	True	S4
Va19.1	True	S4
Va20.3	False	
